idJogador;id_partida;campeao;lane;posicao;temporada
770140.0;1128639786.0;28.0;JUNGLE;NONE;SEASON2017
770140.0;1127021714.0;254.0;JUNGLE;NONE;SEASON2017
770140.0;1117548519.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1117543407.0;72.0;JUNGLE;NONE;SEASON2017
770140.0;1116404771.0;5.0;JUNGLE;NONE;SEASON2017
770140.0;1116357652.0;32.0;MID;DUO_SUPPORT;SEASON2017
770140.0;1116350840.0;121.0;JUNGLE;NONE;SEASON2017
770140.0;1116313251.0;28.0;JUNGLE;NONE;SEASON2017
770140.0;1116286240.0;61.0;MID;SOLO;SEASON2017
770140.0;1116251568.0;72.0;JUNGLE;NONE;SEASON2017
770140.0;1116204511.0;72.0;JUNGLE;NONE;SEASON2017
770140.0;1116168962.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1116181046.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1116114527.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1115803628.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1115792172.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1115738769.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1115744447.0;28.0;JUNGLE;NONE;SEASON2017
770140.0;1115740051.0;427.0;JUNGLE;NONE;SEASON2017
770140.0;1115686540.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1115691975.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1115644662.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1115597430.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1115610206.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1111651683.0;35.0;MID;DUO;SEASON2017
770140.0;1111506203.0;2.0;JUNGLE;NONE;SEASON2017
770140.0;1111449609.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1111443424.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1111377624.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1110268811.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1110268210.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1110267409.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1110266369.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1110282221.0;236.0;BOTTOM;DUO_CARRY;SEASON2017
770140.0;1110261353.0;79.0;TOP;SOLO;SEASON2017
770140.0;1110247279.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1110214947.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1109815610.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1109824032.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1107706522.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1107681660.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1107637785.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1107611733.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1107445484.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1107430825.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1107386365.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1107372462.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1107317593.0;80.0;TOP;SOLO;SEASON2017
770140.0;1107351466.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1107080354.0;121.0;JUNGLE;NONE;SEASON2017
770140.0;1107032548.0;121.0;JUNGLE;NONE;SEASON2017
770140.0;1106826410.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1106774958.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1106749103.0;121.0;JUNGLE;NONE;SEASON2017
770140.0;1106732363.0;421.0;JUNGLE;NONE;SEASON2017
770140.0;1106662518.0;28.0;JUNGLE;NONE;SEASON2017
770140.0;1106034023.0;154.0;JUNGLE;NONE;SEASON2017
770140.0;1105958902.0;72.0;JUNGLE;NONE;SEASON2017
770140.0;1105974642.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1105951716.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1105919457.0;80.0;TOP;SOLO;SEASON2017
770140.0;1105906888.0;104.0;JUNGLE;NONE;SEASON2017
770140.0;1105933216.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1105912476.0;412.0;BOTTOM;DUO_SUPPORT;SEASON2017
770140.0;1105859447.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1105231511.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1105107944.0;79.0;TOP;SOLO;SEASON2017
770140.0;1105095963.0;80.0;TOP;SOLO;SEASON2017
770140.0;1105103368.0;28.0;JUNGLE;NONE;SEASON2017
770140.0;1105101778.0;80.0;TOP;SOLO;SEASON2017
770140.0;1105091478.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1105069499.0;117.0;BOTTOM;DUO_SUPPORT;SEASON2017
770140.0;1105058193.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1104450959.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1104420204.0;80.0;TOP;SOLO;SEASON2017
770140.0;1103709799.0;28.0;JUNGLE;NONE;SEASON2017
770140.0;1103685490.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1103690069.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1103644608.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1103599886.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1103577516.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1103584337.0;72.0;JUNGLE;NONE;SEASON2017
770140.0;1103572274.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1103539843.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1103538984.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1103538104.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1103518333.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1102993260.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1102936492.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1102932161.0;53.0;BOTTOM;DUO_SUPPORT;SEASON2017
770140.0;1102876782.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1102881354.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1102841782.0;412.0;BOTTOM;DUO_SUPPORT;SEASON2017
770140.0;1102646328.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1102642177.0;80.0;TOP;SOLO;SEASON2017
770140.0;1102548524.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1102573366.0;412.0;BOTTOM;DUO_SUPPORT;SEASON2017
770140.0;1102498576.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1102496280.0;28.0;JUNGLE;NONE;SEASON2017
770140.0;1102484646.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1102484043.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1102502679.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1102165430.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1101923657.0;412.0;BOTTOM;DUO_SUPPORT;SEASON2017
770140.0;1101868981.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1101884754.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1101870375.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1101814294.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1101810620.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1101098933.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1101075771.0;412.0;BOTTOM;DUO_SUPPORT;SEASON2017
770140.0;1101072794.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1101070670.0;421.0;JUNGLE;NONE;SEASON2017
770140.0;1101032318.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1101061302.0;67.0;BOTTOM;DUO;SEASON2017
770140.0;1099858208.0;28.0;JUNGLE;NONE;SEASON2017
770140.0;1099697504.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1099693920.0;412.0;BOTTOM;DUO_SUPPORT;SEASON2017
770140.0;1099608037.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1099613058.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1099248240.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1099273122.0;72.0;JUNGLE;NONE;SEASON2017
770140.0;1099260190.0;72.0;JUNGLE;NONE;SEASON2017
770140.0;1099113360.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1099018046.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1099033152.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1098386935.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1097689167.0;80.0;TOP;SOLO;SEASON2017
770140.0;1097682194.0;80.0;TOP;SOLO;SEASON2017
770140.0;1097574194.0;80.0;TOP;DUO_CARRY;SEASON2017
770140.0;1097509350.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1096899091.0;1.0;MID;SOLO;SEASON2017
770140.0;1096895881.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1096749798.0;35.0;TOP;SOLO;SEASON2017
770140.0;1090962928.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1090911940.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1090857003.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1090852229.0;201.0;BOTTOM;DUO_SUPPORT;SEASON2017
770140.0;1090850372.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1090646444.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1089383971.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1089380293.0;245.0;MID;SOLO;SEASON2017
770140.0;1089307194.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1089304498.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1089321177.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1089228943.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1089266026.0;72.0;JUNGLE;NONE;SEASON2017
770140.0;1089264172.0;45.0;MID;SOLO;SEASON2017
770140.0;1089262510.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1087599579.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1087232849.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1087126341.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1087068040.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1087053174.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1087014555.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1086968713.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1086941746.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1086919073.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1086327263.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1086320776.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1086272964.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1086215446.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1086028120.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1086013202.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1085988305.0;72.0;JUNGLE;NONE;SEASON2017
770140.0;1085974242.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1085929677.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1085916772.0;45.0;MID;SOLO;SEASON2017
770140.0;1085202741.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1085129791.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1085107307.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1084562445.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1082529791.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1082512693.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1082449664.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1072236145.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1072232096.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1070625897.0;412.0;BOTTOM;DUO_SUPPORT;SEASON2017
770140.0;1070631630.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1070579436.0;412.0;BOTTOM;DUO_SUPPORT;SEASON2017
770140.0;1070558089.0;28.0;JUNGLE;NONE;SEASON2017
770140.0;1069825311.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1069822817.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1064021990.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1063986843.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1063972370.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1063907870.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1063495956.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1063480551.0;61.0;MID;SOLO;SEASON2017
770140.0;1063444300.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1063379544.0;28.0;JUNGLE;NONE;SEASON2017
770140.0;1063364918.0;61.0;MID;SOLO;SEASON2017
770140.0;1063314222.0;28.0;JUNGLE;NONE;SEASON2017
770140.0;1063227923.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1063253445.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1062942861.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1062879416.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1062885697.0;412.0;BOTTOM;DUO_SUPPORT;SEASON2017
770140.0;1062837140.0;28.0;JUNGLE;NONE;SEASON2017
770140.0;1062820363.0;59.0;MID;SOLO;SEASON2017
770140.0;1062773502.0;28.0;JUNGLE;NONE;SEASON2017
770140.0;1061084688.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1051138e3;35.0;JUNGLE;NONE;SEASON2017
770140.0;1051113828.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1051028436.0;111.0;TOP;SOLO;SEASON2017
770140.0;1047179697.0;72.0;JUNGLE;NONE;SEASON2017
770140.0;1046892915.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1046557854.0;1.0;MID;SOLO;SEASON2017
770140.0;1046562416.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1046489461.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1043010783.0;72.0;JUNGLE;NONE;SEASON2017
770140.0;1042825519.0;104.0;JUNGLE;NONE;SEASON2017
770140.0;1038311152.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1035026521.0;28.0;JUNGLE;NONE;SEASON2017
770140.0;1035002120.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1034959722.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1031754268.0;427.0;JUNGLE;NONE;SEASON2017
770140.0;1031430065.0;202.0;BOTTOM;DUO_CARRY;SEASON2017
770140.0;1029352894.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1018209241.0;28.0;JUNGLE;NONE;SEASON2017
770140.0;1018195842.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1018183124.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1018181259.0;61.0;MID;SOLO;SEASON2017
770140.0;1005242341.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1001773684.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1001100925.0;154.0;JUNGLE;NONE;SEASON2017
770140.0;1001045714.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1001020948.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1000965730.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1000971241.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1000264086.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1000260078.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1000195849.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1000210359.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;1000017293.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;999566936.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;999562198.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;999387789.0;35.0;MID;DUO_SUPPORT;SEASON2017
770140.0;999382783.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;999294208.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;999280555.0;61.0;MID;SOLO;SEASON2017
770140.0;997996881.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;997995105.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;998002488.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;996817526.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;996208514.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;996193893.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;996149097.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;996143442.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;995443986.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;995463009.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;995461904.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;995450344.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;995418351.0;412.0;BOTTOM;DUO_SUPPORT;SEASON2017
770140.0;995415271.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;995392569.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;995248588.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;995283215.0;72.0;JUNGLE;NONE;SEASON2017
770140.0;992321214.0;35.0;MID;DUO_SUPPORT;SEASON2017
770140.0;992279018.0;35.0;MID;DUO;SEASON2017
770140.0;992256863.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;992232898.0;35.0;MID;DUO_SUPPORT;SEASON2017
770140.0;992196334.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;991257136.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;991225361.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;991168991.0;35.0;MID;DUO_SUPPORT;SEASON2017
770140.0;991173274.0;35.0;MID;NONE;SEASON2017
770140.0;991102627.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;991076445.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;991052538.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;991017080.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;990377125.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;990372863.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;990298607.0;22.0;BOTTOM;DUO_CARRY;SEASON2017
770140.0;988771945.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;988770810.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;988724924.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;988720346.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;988666491.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;981682166.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;981646940.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;981569319.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;977734527.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;977675528.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;977652387.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;976974614.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;976879563.0;61.0;MID;SOLO;SEASON2017
770140.0;975218788.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;973539908.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;973525555.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;973478856.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;973491309.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;973416080.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;971605584.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;969089930.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;969078162.0;64.0;JUNGLE;NONE;SEASON2017
770140.0;968234770.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;968212718.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;965724587.0;16.0;JUNGLE;NONE;SEASON2017
770140.0;965384939.0;64.0;JUNGLE;NONE;SEASON2017
770140.0;965296355.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;964677350.0;72.0;JUNGLE;NONE;SEASON2017
770140.0;964629855.0;99.0;JUNGLE;NONE;SEASON2017
770140.0;964578263.0;40.0;JUNGLE;NONE;SEASON2017
770140.0;963407081.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;963413343.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;963337021.0;72.0;JUNGLE;NONE;SEASON2017
770140.0;963354002.0;57.0;TOP;SOLO;SEASON2017
770140.0;962618908.0;35.0;JUNGLE;NONE;SEASON2017
770140.0;904903609.0;35.0;JUNGLE;NONE;SEASON2016
770140.0;880633857.0;35.0;JUNGLE;NONE;SEASON2016
770140.0;859411212.0;72.0;JUNGLE;NONE;SEASON2016
770140.0;859229417.0;59.0;JUNGLE;NONE;SEASON2016
770140.0;859197734.0;72.0;JUNGLE;NONE;SEASON2016
770140.0;859215190.0;1.0;MID;SOLO;SEASON2016
770140.0;858695113.0;72.0;TOP;SOLO;SEASON2016
770140.0;858663401.0;72.0;JUNGLE;NONE;SEASON2016
770140.0;858661586.0;72.0;JUNGLE;NONE;SEASON2016
770140.0;858529711.0;72.0;JUNGLE;NONE;SEASON2016
770140.0;858234576.0;72.0;JUNGLE;NONE;SEASON2016
770140.0;858149731.0;72.0;JUNGLE;NONE;SEASON2016
770140.0;858153708.0;72.0;JUNGLE;NONE;SEASON2016
770140.0;858141381.0;72.0;JUNGLE;NONE;SEASON2016
770140.0;857934897.0;72.0;JUNGLE;NONE;SEASON2016
770140.0;857922140.0;72.0;JUNGLE;NONE;SEASON2016
770140.0;857799937.0;59.0;JUNGLE;NONE;SEASON2016
770140.0;857074213.0;35.0;JUNGLE;NONE;SEASON2016
770140.0;857082498.0;28.0;JUNGLE;NONE;SEASON2016
770140.0;857061037.0;412.0;BOTTOM;DUO_SUPPORT;SEASON2016
770140.0;857009715.0;412.0;BOTTOM;DUO_SUPPORT;SEASON2016
770140.0;857009265.0;35.0;JUNGLE;NONE;SEASON2016
770140.0;856386724.0;28.0;JUNGLE;NONE;SEASON2016
770140.0;856374780.0;35.0;JUNGLE;NONE;SEASON2016
770140.0;856381894.0;35.0;JUNGLE;NONE;SEASON2016
770140.0;856380267.0;28.0;JUNGLE;NONE;SEASON2016
770140.0;856318497.0;35.0;JUNGLE;NONE;SEASON2016
770140.0;856307477.0;35.0;JUNGLE;NONE;SEASON2016
770140.0;856316328.0;35.0;JUNGLE;NONE;SEASON2016
770140.0;856325851.0;59.0;JUNGLE;NONE;SEASON2016
770140.0;854493936.0;2.0;TOP;SOLO;SEASON2016
770140.0;851275625.0;59.0;JUNGLE;NONE;SEASON2016
770140.0;845460125.0;59.0;JUNGLE;NONE;SEASON2016
770140.0;845366691.0;59.0;JUNGLE;NONE;SEASON2016
770140.0;845363064.0;59.0;JUNGLE;NONE;SEASON2016
770140.0;845361105.0;59.0;JUNGLE;NONE;SEASON2016
770140.0;845304933.0;59.0;JUNGLE;NONE;SEASON2016
770140.0;845310569.0;59.0;JUNGLE;NONE;SEASON2016
770140.0;844626330.0;59.0;JUNGLE;NONE;SEASON2016
770140.0;844631954.0;59.0;JUNGLE;NONE;SEASON2016
770140.0;844548412.0;59.0;JUNGLE;NONE;SEASON2016
770140.0;844563276.0;59.0;JUNGLE;NONE;SEASON2016
770140.0;844347448.0;59.0;JUNGLE;NONE;SEASON2016
770140.0;844342437.0;35.0;JUNGLE;NONE;SEASON2016
770140.0;844288445.0;59.0;JUNGLE;NONE;SEASON2016
770140.0;844265807.0;120.0;JUNGLE;NONE;SEASON2016
770140.0;844273419.0;59.0;JUNGLE;NONE;SEASON2016
770140.0;844261026.0;59.0;JUNGLE;NONE;SEASON2016
770140.0;844209603.0;59.0;JUNGLE;NONE;SEASON2016
770140.0;843593428.0;59.0;JUNGLE;NONE;SEASON2016
770140.0;843600576.0;59.0;JUNGLE;NONE;SEASON2016
770140.0;843507727.0;59.0;JUNGLE;NONE;SEASON2016
770140.0;843525357.0;59.0;JUNGLE;NONE;SEASON2016
770140.0;843523879.0;59.0;JUNGLE;NONE;SEASON2016
770140.0;843522278.0;35.0;JUNGLE;NONE;SEASON2016
770140.0;843421583.0;59.0;JUNGLE;NONE;SEASON2016
770140.0;843500495.0;150.0;TOP;SOLO;SEASON2016
770140.0;842663320.0;79.0;JUNGLE;NONE;SEASON2016
770140.0;842609117.0;412.0;BOTTOM;DUO_SUPPORT;SEASON2016
770140.0;842615686.0;120.0;JUNGLE;NONE;SEASON2016
770140.0;842603351.0;35.0;JUNGLE;NONE;SEASON2016
770140.0;842610660.0;150.0;TOP;SOLO;SEASON2016
770140.0;842549061.0;35.0;JUNGLE;NONE;SEASON2016
770140.0;842527994.0;35.0;JUNGLE;NONE;SEASON2016
770140.0;842545612.0;35.0;JUNGLE;NONE;SEASON2016
770140.0;842036496.0;35.0;JUNGLE;NONE;SEASON2016
770140.0;841989948.0;35.0;JUNGLE;NONE;SEASON2016
770140.0;841985269.0;35.0;JUNGLE;NONE;SEASON2016
770140.0;841919967.0;68.0;TOP;SOLO;SEASON2016
770140.0;840914192.0;35.0;JUNGLE;NONE;SEASON2016
770140.0;840921223.0;120.0;JUNGLE;NONE;SEASON2016
770140.0;840848035.0;35.0;JUNGLE;NONE;SEASON2016
770140.0;840834743.0;35.0;JUNGLE;NONE;SEASON2016
770140.0;839223778.0;2.0;TOP;SOLO;SEASON2016
770140.0;839221191.0;79.0;JUNGLE;NONE;SEASON2016
770140.0;839157768.0;35.0;JUNGLE;NONE;SEASON2016
770140.0;839146424.0;150.0;TOP;SOLO;SEASON2016
770140.0;839150973.0;35.0;JUNGLE;NONE;SEASON2016
770140.0;837986259.0;421.0;JUNGLE;NONE;SEASON2016
770140.0;836906029.0;120.0;JUNGLE;NONE;SEASON2016
770140.0;836931095.0;72.0;JUNGLE;NONE;SEASON2016
770140.0;836855220.0;79.0;JUNGLE;NONE;SEASON2016
770140.0;836769991.0;79.0;JUNGLE;NONE;SEASON2016
770140.0;836361165.0;79.0;JUNGLE;NONE;SEASON2016
770140.0;836291363.0;35.0;JUNGLE;NONE;SEASON2016
770140.0;836216852.0;150.0;TOP;SOLO;SEASON2016
770140.0;836191862.0;79.0;JUNGLE;NONE;SEASON2016
770140.0;836007835.0;79.0;JUNGLE;NONE;SEASON2016
770140.0;835612739.0;35.0;JUNGLE;NONE;SEASON2016
770140.0;835610006.0;35.0;JUNGLE;NONE;SEASON2016
770140.0;835554475.0;35.0;JUNGLE;NONE;SEASON2016
770140.0;835560015.0;154.0;JUNGLE;NONE;SEASON2016
770140.0;835346769.0;154.0;JUNGLE;NONE;SEASON2016
770140.0;835276543.0;35.0;JUNGLE;NONE;SEASON2016
770140.0;835290264.0;35.0;JUNGLE;NONE;SEASON2016
770140.0;827063906.0;35.0;JUNGLE;NONE;SEASON2016
770140.0;824491631.0;35.0;JUNGLE;NONE;SEASON2016
770140.0;824470671.0;61.0;MID;SOLO;SEASON2016
770140.0;824409206.0;412.0;BOTTOM;DUO_SUPPORT;SEASON2016
770140.0;823847100.0;154.0;JUNGLE;NONE;SEASON2016
770140.0;823852803.0;35.0;JUNGLE;NONE;SEASON2016
770140.0;823786092.0;412.0;BOTTOM;DUO_SUPPORT;SEASON2016
770140.0;823792201.0;79.0;JUNGLE;NONE;SEASON2016
770140.0;823718170.0;412.0;BOTTOM;DUO_SUPPORT;SEASON2016
770140.0;823695019.0;412.0;BOTTOM;DUO_SUPPORT;SEASON2016
