matchId;matchDuration;teamWinner;W_firstBlood;W_firstTower;W_firstDragon;W_firstInhibitor;W_firstBaron;W_dragonKills;W_inhibitorKills;W_towerKills;W_baronKills;L_firstBlood;L_firstTower;L_firstDragon;L_firstInhibitor;L_firstBaron;L_dragonKills;L_inhibitorKills;L_towerKills;L_baronKills;W_P1_lane;W_P1_role;W_P1_highestTier;W_P1_champion;W_P1_champLevel;W_P1_kills;W_P1_deaths;W_P1_assists;W_P1_minionsKilled;W_P1_neutralMinionsKilled;W_P1_neutralMinionsKilledTeamJungle;W_P1_neutralMinionsKilledEnemyJungle;W_P1_goldEarned;W_P1_goldSpent;W_P1_wardsPlaced;W_P1_sightWardsBoughtInGame;W_P1_visionWardsBoughtInGame;W_P1_wardsKilled;W_P1_doubleKills;W_P1_tripleKills;W_P1_quadraKills;W_P1_pentaKills;W_P1_killingSprees;W_P1_largestKillingSpree;W_P1_largestMultiKill;W_P1_largestCriticalStrike;W_P1_towerKills;W_P1_inhibitorKills;W_P1_firstTowerKill;W_P1_firstTowerAssist;W_P1_firstBloodKill;W_P1_firstBloodAssist;W_P1_firstInhibitorKill;W_P1_firstInhibitorAssist;W_P1_unrealKills;W_P1_physicalDamageDealt;W_P1_trueDamageDealt;W_P1_magicDamageDealt;W_P1_totalDamageDealt;W_P1_magicDamageDealtToChampions;W_P1_physicalDamageDealtToChampions;W_P1_totalDamageDealtToChampions;W_P1_trueDamageDealtToChampions;W_P1_physicalDamageTaken;W_P1_trueDamageTaken;W_P1_magicDamageTaken;W_P1_totalDamageTaken;W_P1_totalHeal;W_P1_totalUnitsHealed;W_P1_totalTimeCrowdControlDealt;W_P1_item0;W_P1_item1;W_P1_item2;W_P1_item3;W_P1_item4;W_P1_item5;W_P1_item6;W_P2_lane;W_P2_role;W_P2_highestTier;W_P2_champion;W_P2_champLevel;W_P2_kills;W_P2_deaths;W_P2_assists;W_P2_minionsKilled;W_P2_neutralMinionsKilled;W_P2_neutralMinionsKilledTeamJungle;W_P2_neutralMinionsKilledEnemyJungle;W_P2_goldEarned;W_P2_goldSpent;W_P2_wardsPlaced;W_P2_sightWardsBoughtInGame;W_P2_visionWardsBoughtInGame;W_P2_wardsKilled;W_P2_doubleKills;W_P2_tripleKills;W_P2_quadraKills;W_P2_pentaKills;W_P2_killingSprees;W_P2_largestKillingSpree;W_P2_largestMultiKill;W_P2_largestCriticalStrike;W_P2_towerKills;W_P2_inhibitorKills;W_P2_firstTowerKill;W_P2_firstTowerAssist;W_P2_firstBloodKill;W_P2_firstBloodAssist;W_P2_firstInhibitorKill;W_P2_firstInhibitorAssist;W_P2_unrealKills;W_P2_physicalDamageDealt;W_P2_trueDamageDealt;W_P2_magicDamageDealt;W_P2_totalDamageDealt;W_P2_magicDamageDealtToChampions;W_P2_physicalDamageDealtToChampions;W_P2_totalDamageDealtToChampions;W_P2_trueDamageDealtToChampions;W_P2_physicalDamageTaken;W_P2_trueDamageTaken;W_P2_magicDamageTaken;W_P2_totalDamageTaken;W_P2_totalHeal;W_P2_totalUnitsHealed;W_P2_totalTimeCrowdControlDealt;W_P2_item0;W_P2_item1;W_P2_item2;W_P2_item3;W_P2_item4;W_P2_item5;W_P2_item6;W_P3_lane;W_P3_role;W_P3_highestTier;W_P3_champion;W_P3_champLevel;W_P3_kills;W_P3_deaths;W_P3_assists;W_P3_minionsKilled;W_P3_neutralMinionsKilled;W_P3_neutralMinionsKilledTeamJungle;W_P3_neutralMinionsKilledEnemyJungle;W_P3_goldEarned;W_P3_goldSpent;W_P3_wardsPlaced;W_P3_sightWardsBoughtInGame;W_P3_visionWardsBoughtInGame;W_P3_wardsKilled;W_P3_doubleKills;W_P3_tripleKills;W_P3_quadraKills;W_P3_pentaKills;W_P3_killingSprees;W_P3_largestKillingSpree;W_P3_largestMultiKill;W_P3_largestCriticalStrike;W_P3_towerKills;W_P3_inhibitorKills;W_P3_firstTowerKill;W_P3_firstTowerAssist;W_P3_firstBloodKill;W_P3_firstBloodAssist;W_P3_firstInhibitorKill;W_P3_firstInhibitorAssist;W_P3_unrealKills;W_P3_physicalDamageDealt;W_P3_trueDamageDealt;W_P3_magicDamageDealt;W_P3_totalDamageDealt;W_P3_magicDamageDealtToChampions;W_P3_physicalDamageDealtToChampions;W_P3_totalDamageDealtToChampions;W_P3_trueDamageDealtToChampions;W_P3_physicalDamageTaken;W_P3_trueDamageTaken;W_P3_magicDamageTaken;W_P3_totalDamageTaken;W_P3_totalHeal;W_P3_totalUnitsHealed;W_P3_totalTimeCrowdControlDealt;W_P3_item0;W_P3_item1;W_P3_item2;W_P3_item3;W_P3_item4;W_P3_item5;W_P3_item6;W_P4_lane;W_P4_role;W_P4_highestTier;W_P4_champion;W_P4_champLevel;W_P4_kills;W_P4_deaths;W_P4_assists;W_P4_minionsKilled;W_P4_neutralMinionsKilled;W_P4_neutralMinionsKilledTeamJungle;W_P4_neutralMinionsKilledEnemyJungle;W_P4_goldEarned;W_P4_goldSpent;W_P4_wardsPlaced;W_P4_sightWardsBoughtInGame;W_P4_visionWardsBoughtInGame;W_P4_wardsKilled;W_P4_doubleKills;W_P4_tripleKills;W_P4_quadraKills;W_P4_pentaKills;W_P4_killingSprees;W_P4_largestKillingSpree;W_P4_largestMultiKill;W_P4_largestCriticalStrike;W_P4_towerKills;W_P4_inhibitorKills;W_P4_firstTowerKill;W_P4_firstTowerAssist;W_P4_firstBloodKill;W_P4_firstBloodAssist;W_P4_firstInhibitorKill;W_P4_firstInhibitorAssist;W_P4_unrealKills;W_P4_physicalDamageDealt;W_P4_trueDamageDealt;W_P4_magicDamageDealt;W_P4_totalDamageDealt;W_P4_magicDamageDealtToChampions;W_P4_physicalDamageDealtToChampions;W_P4_totalDamageDealtToChampions;W_P4_trueDamageDealtToChampions;W_P4_physicalDamageTaken;W_P4_trueDamageTaken;W_P4_magicDamageTaken;W_P4_totalDamageTaken;W_P4_totalHeal;W_P4_totalUnitsHealed;W_P4_totalTimeCrowdControlDealt;W_P4_item0;W_P4_item1;W_P4_item2;W_P4_item3;W_P4_item4;W_P4_item5;W_P4_item6;W_P5_lane;W_P5_role;W_P5_highestTier;W_P5_champion;W_P5_champLevel;W_P5_kills;W_P5_deaths;W_P5_assists;W_P5_minionsKilled;W_P5_neutralMinionsKilled;W_P5_neutralMinionsKilledTeamJungle;W_P5_neutralMinionsKilledEnemyJungle;W_P5_goldEarned;W_P5_goldSpent;W_P5_wardsPlaced;W_P5_sightWardsBoughtInGame;W_P5_visionWardsBoughtInGame;W_P5_wardsKilled;W_P5_doubleKills;W_P5_tripleKills;W_P5_quadraKills;W_P5_pentaKills;W_P5_killingSprees;W_P5_largestKillingSpree;W_P5_largestMultiKill;W_P5_largestCriticalStrike;W_P5_towerKills;W_P5_inhibitorKills;W_P5_firstTowerKill;W_P5_firstTowerAssist;W_P5_firstBloodKill;W_P5_firstBloodAssist;W_P5_firstInhibitorKill;W_P5_firstInhibitorAssist;W_P5_unrealKills;W_P5_physicalDamageDealt;W_P5_trueDamageDealt;W_P5_magicDamageDealt;W_P5_totalDamageDealt;W_P5_magicDamageDealtToChampions;W_P5_physicalDamageDealtToChampions;W_P5_totalDamageDealtToChampions;W_P5_trueDamageDealtToChampions;W_P5_physicalDamageTaken;W_P5_trueDamageTaken;W_P5_magicDamageTaken;W_P5_totalDamageTaken;W_P5_totalHeal;W_P5_totalUnitsHealed;W_P5_totalTimeCrowdControlDealt;W_P5_item0;W_P5_item1;W_P5_item2;W_P5_item3;W_P5_item4;W_P5_item5;W_P5_item6;L_P1_lane;L_P1_role;L_P1_highestTier;L_P1_champion;L_P1_champLevel;L_P1_kills;L_P1_deaths;L_P1_assists;L_P1_minionsKilled;L_P1_neutralMinionsKilled;L_P1_neutralMinionsKilledTeamJungle;L_P1_neutralMinionsKilledEnemyJungle;L_P1_goldEarned;L_P1_goldSpent;L_P1_wardsPlaced;L_P1_sightWardsBoughtInGame;L_P1_visionWardsBoughtInGame;L_P1_wardsKilled;L_P1_doubleKills;L_P1_tripleKills;L_P1_quadraKills;L_P1_pentaKills;L_P1_killingSprees;L_P1_largestKillingSpree;L_P1_largestMultiKill;L_P1_largestCriticalStrike;L_P1_towerKills;L_P1_inhibitorKills;L_P1_firstTowerKill;L_P1_firstTowerAssist;L_P1_firstBloodKill;L_P1_firstBloodAssist;L_P1_firstInhibitorKill;L_P1_firstInhibitorAssist;L_P1_unrealKills;L_P1_physicalDamageDealt;L_P1_trueDamageDealt;L_P1_magicDamageDealt;L_P1_totalDamageDealt;L_P1_magicDamageDealtToChampions;L_P1_physicalDamageDealtToChampions;L_P1_totalDamageDealtToChampions;L_P1_trueDamageDealtToChampions;L_P1_physicalDamageTaken;L_P1_trueDamageTaken;L_P1_magicDamageTaken;L_P1_totalDamageTaken;L_P1_totalHeal;L_P1_totalUnitsHealed;L_P1_totalTimeCrowdControlDealt;L_P1_item0;L_P1_item1;L_P1_item2;L_P1_item3;L_P1_item4;L_P1_item5;L_P1_item6;L_P2_lane;L_P2_role;L_P2_highestTier;L_P2_champion;L_P2_champLevel;L_P2_kills;L_P2_deaths;L_P2_assists;L_P2_minionsKilled;L_P2_neutralMinionsKilled;L_P2_neutralMinionsKilledTeamJungle;L_P2_neutralMinionsKilledEnemyJungle;L_P2_goldEarned;L_P2_goldSpent;L_P2_wardsPlaced;L_P2_sightWardsBoughtInGame;L_P2_visionWardsBoughtInGame;L_P2_wardsKilled;L_P2_doubleKills;L_P2_tripleKills;L_P2_quadraKills;L_P2_pentaKills;L_P2_killingSprees;L_P2_largestKillingSpree;L_P2_largestMultiKill;L_P2_largestCriticalStrike;L_P2_towerKills;L_P2_inhibitorKills;L_P2_firstTowerKill;L_P2_firstTowerAssist;L_P2_firstBloodKill;L_P2_firstBloodAssist;L_P2_firstInhibitorKill;L_P2_firstInhibitorAssist;L_P2_unrealKills;L_P2_physicalDamageDealt;L_P2_trueDamageDealt;L_P2_magicDamageDealt;L_P2_totalDamageDealt;L_P2_magicDamageDealtToChampions;L_P2_physicalDamageDealtToChampions;L_P2_totalDamageDealtToChampions;L_P2_trueDamageDealtToChampions;L_P2_physicalDamageTaken;L_P2_trueDamageTaken;L_P2_magicDamageTaken;L_P2_totalDamageTaken;L_P2_totalHeal;L_P2_totalUnitsHealed;L_P2_totalTimeCrowdControlDealt;L_P2_item0;L_P2_item1;L_P2_item2;L_P2_item3;L_P2_item4;L_P2_item5;L_P2_item6;L_P3_lane;L_P3_role;L_P3_highestTier;L_P3_champion;L_P3_champLevel;L_P3_kills;L_P3_deaths;L_P3_assists;L_P3_minionsKilled;L_P3_neutralMinionsKilled;L_P3_neutralMinionsKilledTeamJungle;L_P3_neutralMinionsKilledEnemyJungle;L_P3_goldEarned;L_P3_goldSpent;L_P3_wardsPlaced;L_P3_sightWardsBoughtInGame;L_P3_visionWardsBoughtInGame;L_P3_wardsKilled;L_P3_doubleKills;L_P3_tripleKills;L_P3_quadraKills;L_P3_pentaKills;L_P3_killingSprees;L_P3_largestKillingSpree;L_P3_largestMultiKill;L_P3_largestCriticalStrike;L_P3_towerKills;L_P3_inhibitorKills;L_P3_firstTowerKill;L_P3_firstTowerAssist;L_P3_firstBloodKill;L_P3_firstBloodAssist;L_P3_firstInhibitorKill;L_P3_firstInhibitorAssist;L_P3_unrealKills;L_P3_physicalDamageDealt;L_P3_trueDamageDealt;L_P3_magicDamageDealt;L_P3_totalDamageDealt;L_P3_magicDamageDealtToChampions;L_P3_physicalDamageDealtToChampions;L_P3_totalDamageDealtToChampions;L_P3_trueDamageDealtToChampions;L_P3_physicalDamageTaken;L_P3_trueDamageTaken;L_P3_magicDamageTaken;L_P3_totalDamageTaken;L_P3_totalHeal;L_P3_totalUnitsHealed;L_P3_totalTimeCrowdControlDealt;L_P3_item0;L_P3_item1;L_P3_item2;L_P3_item3;L_P3_item4;L_P3_item5;L_P3_item6;L_P4_lane;L_P4_role;L_P4_highestTier;L_P4_champion;L_P4_champLevel;L_P4_kills;L_P4_deaths;L_P4_assists;L_P4_minionsKilled;L_P4_neutralMinionsKilled;L_P4_neutralMinionsKilledTeamJungle;L_P4_neutralMinionsKilledEnemyJungle;L_P4_goldEarned;L_P4_goldSpent;L_P4_wardsPlaced;L_P4_sightWardsBoughtInGame;L_P4_visionWardsBoughtInGame;L_P4_wardsKilled;L_P4_doubleKills;L_P4_tripleKills;L_P4_quadraKills;L_P4_pentaKills;L_P4_killingSprees;L_P4_largestKillingSpree;L_P4_largestMultiKill;L_P4_largestCriticalStrike;L_P4_towerKills;L_P4_inhibitorKills;L_P4_firstTowerKill;L_P4_firstTowerAssist;L_P4_firstBloodKill;L_P4_firstBloodAssist;L_P4_firstInhibitorKill;L_P4_firstInhibitorAssist;L_P4_unrealKills;L_P4_physicalDamageDealt;L_P4_trueDamageDealt;L_P4_magicDamageDealt;L_P4_totalDamageDealt;L_P4_magicDamageDealtToChampions;L_P4_physicalDamageDealtToChampions;L_P4_totalDamageDealtToChampions;L_P4_trueDamageDealtToChampions;L_P4_physicalDamageTaken;L_P4_trueDamageTaken;L_P4_magicDamageTaken;L_P4_totalDamageTaken;L_P4_totalHeal;L_P4_totalUnitsHealed;L_P4_totalTimeCrowdControlDealt;L_P4_item0;L_P4_item1;L_P4_item2;L_P4_item3;L_P4_item4;L_P4_item5;L_P4_item6;L_P5_lane;L_P5_role;L_P5_highestTier;L_P5_champion;L_P5_champLevel;L_P5_kills;L_P5_deaths;L_P5_assists;L_P5_minionsKilled;L_P5_neutralMinionsKilled;L_P5_neutralMinionsKilledTeamJungle;L_P5_neutralMinionsKilledEnemyJungle;L_P5_goldEarned;L_P5_goldSpent;L_P5_wardsPlaced;L_P5_sightWardsBoughtInGame;L_P5_visionWardsBoughtInGame;L_P5_wardsKilled;L_P5_doubleKills;L_P5_tripleKills;L_P5_quadraKills;L_P5_pentaKills;L_P5_killingSprees;L_P5_largestKillingSpree;L_P5_largestMultiKill;L_P5_largestCriticalStrike;L_P5_towerKills;L_P5_inhibitorKills;L_P5_firstTowerKill;L_P5_firstTowerAssist;L_P5_firstBloodKill;L_P5_firstBloodAssist;L_P5_firstInhibitorKill;L_P5_firstInhibitorAssist;L_P5_unrealKills;L_P5_physicalDamageDealt;L_P5_trueDamageDealt;L_P5_magicDamageDealt;L_P5_totalDamageDealt;L_P5_magicDamageDealtToChampions;L_P5_physicalDamageDealtToChampions;L_P5_totalDamageDealtToChampions;L_P5_trueDamageDealtToChampions;L_P5_physicalDamageTaken;L_P5_trueDamageTaken;L_P5_magicDamageTaken;L_P5_totalDamageTaken;L_P5_totalHeal;L_P5_totalUnitsHealed;L_P5_totalTimeCrowdControlDealt;L_P5_item0;L_P5_item1;L_P5_item2;L_P5_item3;L_P5_item4;L_P5_item5;L_P5_item6
1035584454;00:34:10;200;True;True;False;True;True;3;1;9;1;False;False;True;False;False;1;0;2;0;BOTTOM;DUO_SUPPORT;BRONZE;12;15;2;1;16;50;0;0;0;11073;9450;29;0;6;2;0;0;0;0;1;2;1;0;1;0;False;True;True;False;False;False;0;13523;10144;18833;42501;3174;2027;5202;0;11844;255;5221;17321;10945;5;303;3401;3117;2049;3143;3082;3024;3341;BOTTOM;DUO_CARRY;SILVER;202;16;8;5;14;231;9;2;7;15524;12900;13;0;0;0;1;0;0;0;2;4;2;1373;1;0;False;True;False;False;False;True;0;165675;3843;19516;189035;2982;21906;25644;756;11040;177;3435;14652;3130;3;398;3009;3508;3031;3094;1053;1036;3363;JUNGLE;NONE;BRONZE;35;16;6;3;8;36;66;40;26;12719;11650;11;0;1;1;0;0;0;0;1;4;1;732;2;0;False;True;False;False;False;False;0;92033;9873;28551;130457;4364;3890;8663;408;16789;427;4421;21637;5364;1;1281;3074;2033;1400;3006;3046;3035;3340;TOP;SOLO;UNRANKED;82;18;8;4;6;201;2;0;2;13630;11575;16;0;3;1;0;0;0;0;2;4;1;0;3;1;False;False;False;False;True;False;0;22159;1411;130168;153739;23458;3064;26662;140;10177;659;4803;15639;9078;21;614;3152;3116;3151;3020;1058;2055;3363;MIDDLE;SOLO;BRONZE;55;17;8;4;4;223;22;14;8;13998;12000;12;0;2;2;1;0;0;0;2;4;2;0;1;0;True;False;False;False;False;True;0;14961;753;148273;163988;14749;918;15714;46;11671;352;5120;17144;4079;1;12;3146;3157;3041;3020;0;3001;3363;MIDDLE;SOLO;UNRANKED;61;16;0;4;6;253;1;1;0;11121;9035;12;0;0;5;0;0;0;0;0;0;0;0;1;0;False;False;False;False;False;False;0;24915;0;138941;163856;8250;1140;9390;0;5274;210;7940;13425;2929;2;1200;1056;3285;3165;3020;1026;1052;3340;BOTTOM;DUO_CARRY;UNRANKED;119;14;4;7;3;202;7;6;1;11712;10850;14;0;0;4;0;0;0;0;1;2;1;1060;0;0;False;False;False;False;False;False;0;135153;0;876;136030;449;13549;13999;0;8767;34;8021;16822;1540;2;113;1055;3072;3006;3031;3035;1036;3340;JUNGLE;NONE;BRONZE;102;15;7;6;3;54;70;54;16;11247;10850;16;0;1;4;0;0;0;0;2;3;1;0;0;0;False;False;False;False;False;False;0;75340;9603;58144;143088;6490;7683;15193;1020;18639;414;12700;31754;7365;1;451;1419;3153;3742;3009;1033;0;3340;BOTTOM;DUO_SUPPORT;SILVER;89;13;2;8;8;43;1;1;0;9062;8635;10;0;1;3;0;0;0;0;0;0;1;0;0;0;False;False;False;False;False;False;0;7881;9513;8306;25702;3411;2013;5680;255;11895;116;8737;20749;1698;5;108;3401;3190;3107;3117;1029;0;3340;TOP;SOLO;BRONZE;39;15;3;7;4;90;0;0;0;8947;8433;7;0;0;1;0;0;0;0;0;0;1;0;0;0;False;False;False;False;False;False;0;48679;609;1954;51242;1785;8716;11096;594;10076;576;13465;24118;3277;1;44;2033;3078;1001;3156;1029;1036;3340
1030395097;00:47:03;200;False;False;False;True;True;1;1;7;2;True;True;True;False;False;4;1;8;0;TOP;SOLO;UNRANKED;86;18;7;3;2;215;0;0;0;15082;14000;10;0;0;1;0;0;0;0;1;4;1;112;1;0;False;False;False;False;False;False;0;97235;2235;49924;149394;6079;14232;22209;1897;19156;2015;10798;31970;1599;1;396;1031;3143;3071;3075;3047;3068;3340;JUNGLE;NONE;BRONZE;11;18;15;11;7;152;121;79;42;21055;24228;9;0;2;2;3;2;1;0;3;4;4;0;6;1;False;False;False;False;True;False;0;287768;40168;9138;337073;969;25730;32814;6114;45648;2774;12382;60805;21594;1;695;1419;3006;3124;3072;3078;3033;3364;BOTTOM;DUO_CARRY;SILVER;15;18;12;5;12;376;0;0;0;20855;18650;18;0;0;0;1;0;0;0;3;4;2;913;0;0;False;False;False;False;False;False;0;320213;1110;0;321323;0;39905;40245;340;15183;3059;7842;26084;5162;3;106;3072;3036;3508;3006;3046;3139;3340;BOTTOM;DUO_SUPPORT;BRONZE;1;18;0;6;20;51;0;0;0;14362;11875;34;0;3;2;0;0;0;0;0;0;0;82;0;0;False;False;False;False;False;False;0;5791;0;70027;75819;26701;712;27414;0;8160;1153;6362;15675;2050;1;168;3092;3020;2049;3089;3135;1026;3341;MIDDLE;SOLO;BRONZE;143;18;2;6;10;178;0;0;0;14314;12650;11;0;0;1;0;0;0;0;0;0;1;0;0;0;False;False;False;False;False;False;0;16749;1092;139496;157337;29567;920;31182;694;14949;1333;7111;23394;6268;10;875;3157;3020;3165;3151;1026;1058;3340;JUNGLE;NONE;UNRANKED;23;18;9;10;5;197;82;51;31;19377;17375;6;0;0;2;0;0;0;0;2;4;1;984;2;0;True;False;False;False;False;False;0;237824;16109;72674;326607;2224;22181;26120;1714;36790;2399;13861;53050;17860;1;932;1416;3006;3087;3031;3026;3072;3340;MIDDLE;SOLO;BRONZE;91;18;10;6;5;296;13;3;10;18232;16125;21;0;1;5;1;0;0;0;4;3;2;651;0;0;False;False;True;False;False;False;0;230649;12158;8660;251468;2552;24457;29303;2294;17356;922;9504;27783;5050;1;480;3026;3142;3814;3071;3147;3158;3340;BOTTOM;DUO_CARRY;BRONZE;29;18;5;8;11;290;17;7;10;17758;16600;14;0;0;0;0;0;0;0;0;0;1;909;0;0;False;False;False;False;False;False;0;208432;13008;0;221441;0;14086;18256;4170;22273;940;9220;32434;5364;3;425;3036;3031;3006;3139;3085;3026;3340;BOTTOM;DUO_SUPPORT;BRONZE;25;18;1;8;17;76;11;9;2;15632;11950;27;0;0;1;0;0;0;0;0;0;1;0;2;0;False;False;False;False;False;False;0;10237;5082;77189;92509;19177;988;21035;870;18657;590;9330;28578;7116;6;1496;3092;3157;3020;3107;3116;0;3340;TOP;SOLO;BRONZE;75;18;6;4;7;300;1;0;1;17655;14283;10;0;0;0;0;0;0;0;2;3;1;76;4;1;False;False;False;False;False;False;0;134819;4828;125351;264997;16682;12368;30337;1286;36715;4194;23650;64561;7784;1;205;3068;3075;3078;3065;3111;1053;3363
1027470384;00:55:46;200;True;True;True;False;False;3;2;8;1;False;False;False;True;True;3;7;10;3;MIDDLE;SOLO;BRONZE;55;18;21;14;24;255;18;15;3;24349;20575;19;0;1;0;2;0;0;0;6;4;2;0;1;0;True;False;True;False;False;False;0;34207;3610;277495;315312;55623;3775;61383;1984;35783;2144;22422;60350;17340;1;422;3146;3157;3285;3020;3026;3089;3363;BOTTOM;DUO_CARRY;SILVER;67;18;16;8;12;382;16;9;7;24800;19975;15;0;1;1;4;1;0;0;4;5;3;1140;2;1;False;False;False;False;False;False;0;269375;45191;102288;416854;3412;43331;61348;14603;27838;1178;16498;45514;10583;3;302;3087;3142;3153;3031;3006;3147;3340;BOTTOM;DUO_SUPPORT;BRONZE;12;18;2;6;30;62;0;0;0;16790;16625;43;0;1;3;0;0;0;0;1;2;1;0;1;0;False;False;False;False;False;False;0;17484;12976;43974;74435;10526;3684;14660;450;26713;1074;16457;44244;19035;5;1715;3742;3117;2045;3143;3110;3512;3364;JUNGLE;NONE;BRONZE;254;18;13;12;18;119;116;65;51;21489;20258;9;0;0;1;1;0;0;0;4;4;2;0;2;0;False;False;False;False;False;False;0;296059;20507;1782;318350;0;41149;44671;3521;46322;1218;22481;70022;12542;1;1394;3022;1400;3078;3083;3053;3143;3340;TOP;SOLO;BRONZE;266;18;11;6;17;375;23;9;14;24098;21375;23;0;1;0;1;0;0;0;4;3;2;694;1;1;False;False;False;False;False;False;0;314899;6596;67838;389333;8799;36712;47955;2444;42361;1722;28736;72819;38669;1;1868;3508;3153;3748;3046;3022;3006;3363;BOTTOM;DUO_CARRY;BRONZE;18;18;8;11;15;322;15;4;11;21634;22825;16;0;1;5;0;0;0;0;1;4;1;816;1;2;False;False;False;False;False;True;0;281731;3908;43632;329271;5337;47710;54172;1124;22560;2735;18011;43307;6003;2;263;3153;3085;3031;3006;3036;3072;3340;BOTTOM;DUO_SUPPORT;UNRANKED;53;18;4;12;12;48;0;0;0;15548;13800;22;0;0;4;0;0;0;0;0;0;1;0;0;1;False;False;False;False;True;False;0;16308;7387;27109;50805;9891;4940;14959;128;34512;5976;15824;56313;6269;5;220;3401;2045;3117;3025;3800;3001;3340;TOP;SOLO;BRONZE;75;18;8;10;15;299;5;3;2;20687;23233;13;0;0;2;0;0;0;0;2;3;1;255;2;1;False;False;False;False;False;True;0;175968;882;114270;291122;32269;15756;48025;0;33583;6298;12506;52388;4634;1;2328;3075;3748;3110;3111;3065;3026;3340;JUNGLE;NONE;BRONZE;102;18;21;11;13;122;111;66;45;24055;33768;16;0;0;10;2;1;0;0;1;17;3;139;4;2;False;False;False;False;False;False;0;217296;18242;102724;338265;26067;40663;71781;5050;63047;6672;15869;85588;18532;1;1519;1416;3071;3006;3748;3075;3022;3341;MIDDLE;SOLO;BRONZE;7;18;5;19;14;104;19;16;3;17996;18300;1;0;0;2;0;0;0;0;1;2;1;1082;1;1;False;False;False;False;False;False;0;16144;1983;108511;126639;29978;1503;32515;1034;12729;1320;22323;36373;3586;1;62;3285;3165;3135;3020;3089;3001;3340
1027415187;00:47:54;200;True;True;False;False;False;2;2;9;0;False;False;True;True;True;3;2;9;2;BOTTOM;SOLO;SILVER;51;18;10;5;11;303;4;4;0;18981;17500;17;0;0;3;1;0;0;0;2;5;2;1787;4;0;False;False;False;False;False;False;0;280651;2854;5717;289223;1402;27377;29819;1040;21767;0;1508;23275;3747;2;285;3085;3031;3006;3094;3072;3026;3340;MIDDLE;DUO_SUPPORT;BRONZE;45;3;0;0;0;0;0;0;0;9592;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;False;False;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;TOP;SOLO;SILVER;83;18;15;4;14;271;28;16;12;21713;21700;22;0;0;0;2;0;0;0;3;8;2;885;2;1;True;False;False;False;False;False;0;217898;3624;50914;272437;11049;28823;41525;1652;29259;1686;12544;43490;11452;1;2853;3025;3068;3143;3742;3026;3110;3340;JUNGLE;NONE;SILVER;28;18;8;13;24;95;42;24;18;17706;16400;21;0;1;0;1;0;0;0;2;3;2;0;0;0;False;False;True;False;False;False;0;43972;11869;127039;182881;26982;7399;37507;3125;31934;1150;7225;40310;10660;1;279;1402;3020;3146;3151;3100;3135;3340;MIDDLE;DUO_CARRY;SILVER;84;18;11;10;14;274;29;13;16;19934;16300;22;0;0;2;2;1;0;0;2;5;3;0;1;1;False;False;False;False;False;False;0;170555;2622;109152;282329;21198;6116;28624;1310;39964;708;8044;48716;24464;1;837;3157;3146;3089;3020;3100;1026;3340;MIDDLE;SOLO;BRONZE;157;18;8;13;6;171;16;2;14;16622;15400;16;0;0;0;1;0;0;0;2;3;2;733;0;0;False;False;False;False;False;True;0;182520;903;9134;192558;886;19891;21304;526;15362;1495;16523;33380;1673;1;155;3031;3006;3046;3072;3026;3155;3340;JUNGLE;NONE;UNRANKED;24;18;9;8;9;102;35;25;10;16621;14845;10;0;0;2;0;0;0;0;3;2;1;0;2;0;False;False;False;False;False;True;0;133502;9864;43639;187006;13337;16366;31899;2196;21230;1262;7250;29742;7273;1;485;1416;3146;3111;3124;3156;1057;3340;TOP;SOLO;SILVER;23;18;6;10;3;251;91;30;61;18946;18100;13;0;0;3;1;0;0;0;1;3;2;1325;0;0;False;False;False;False;False;False;0;297353;3050;67043;367448;2804;21063;24198;330;29594;1446;12845;43886;11881;1;146;3508;3142;3087;3031;3147;1038;3340;BOTTOM;DUO_CARRY;SILVER;15;18;4;7;10;318;20;14;6;18923;18150;19;0;2;1;1;0;0;0;1;2;2;892;4;1;False;False;False;False;True;False;0;253494;2337;49371;305204;2567;23886;26898;444;15194;867;11201;27263;5575;4;140;3508;3006;3142;3087;3031;3036;3340;BOTTOM;DUO_SUPPORT;BRONZE;12;18;5;6;12;36;0;0;0;14654;14000;39;0;2;2;0;0;0;0;1;3;1;0;0;0;False;False;False;False;False;True;0;8359;5645;19779;33783;8732;1940;10720;48;16514;2057;16095;34667;7839;4;955;3401;3117;2045;3110;3143;3742;3341
